id	filename	md5	size	state
71623e2c-3bfa-477b-adc1-7755d1c62873	886291ca-eb69-4f5c-a563-a0bada4dd2a8.wxs.aliquot_ensemble_masked.maf.gz	052cfbafe792b1e323315f8685157939	7081	released
ccd7bb92-15f5-4e04-9b60-7ea91e0c3db7	0b03aa35-7a3b-4acd-9b1f-248222075a4d.wxs.aliquot_ensemble_masked.maf.gz	873b1eb65b32c4531a5f567af450f694	11005	released
23698bda-cb4d-4f26-ac52-4389863d2be7	6d0cf156-0a40-4f6b-858d-fb0476a8cf74.wxs.aliquot_ensemble_masked.maf.gz	5705274e79c16e72ec86c82354b5b497	65258	released
80ee734d-9b87-4e2d-8c4e-3e2dc864d3ba	23442ae9-82de-4019-9ba7-7cd2706a3ce0.wxs.aliquot_ensemble_masked.maf.gz	622403c57a1a0a3226005ab6c3fc12ed	21304	released
d8ff1cbb-c551-4585-bdd1-42721e326933	26d5a3d5-2698-4791-8a89-e05ffde7cdca.wxs.aliquot_ensemble_masked.maf.gz	9c2354d7423d5bc99b3e18dca96e8867	23985	released
9fb43318-69c7-487e-804a-5659bea9dce0	f442c0a6-9d6a-43e2-aee4-b0bce716912f.wxs.aliquot_ensemble_masked.maf.gz	8b4ee02892a4d3d948e5c63afd614fee	14348	released
c8fd3e84-ede0-4559-993d-deb9c538993c	e1ca41ad-a887-40bc-a828-9863314a81c0.wxs.aliquot_ensemble_masked.maf.gz	032c6684a211806c5014a57d74261008	43488	released
ff6c6669-2196-4d03-9276-bbb9b41a16de	7b013f43-165a-4848-8cde-c4a265195071.wxs.aliquot_ensemble_masked.maf.gz	921c7920f1372818b94cd1d3bb88effc	18377	released
caf0f5a7-1edf-463d-b650-9332523cfd54	39aaf93b-928f-434e-a513-b7b89fa1f7b1.wxs.aliquot_ensemble_masked.maf.gz	5d1d259fe867b92739f134c941857fe8	51459	released
2699bba7-121c-473d-92b1-f27c543849db	0f7376b9-14ed-46ad-abe6-3eec9bad0e8a.wxs.aliquot_ensemble_masked.maf.gz	fe42a43385237b5f8d467a37b24b020b	32582	released
f1300b41-2226-47a7-ad0a-08aae77d7c3a	08daea4d-227d-4902-ae92-d0101ba61fde.wxs.aliquot_ensemble_masked.maf.gz	163aaa8fde456551a0b1e8d3cb72a998	50286	released
8cdee289-de6c-415e-928b-8793aff66dcc	37e17ed6-9930-4d46-9753-dc88549946df.wxs.aliquot_ensemble_masked.maf.gz	b816ec44451f9416f3d1376420d7f92c	15621	released
5a2d2fe6-5884-4356-b27d-b8d561f6212f	ca2cc5b7-4402-44c6-be4c-2a20bd507461.wxs.aliquot_ensemble_masked.maf.gz	0f002963f60448b9d0ecae8052940000	24338	released
68199d63-d8da-4452-bae7-cb4b2f8a0681	2e91acfb-3a91-4977-b7ad-cec4eef583a4.wxs.aliquot_ensemble_masked.maf.gz	94fa843e06b3dfac8edf09278be3c7a6	12803	released
53510b4b-8952-4009-bac8-4e7ea093e3f5	8ae2bb09-25e1-45a4-aa17-6d8cb004bece.wxs.aliquot_ensemble_masked.maf.gz	3051b5533fc5a6ef73456bc5da6ce005	20952	released
152927d4-038b-489a-8e66-060322b56272	0a0243b2-9148-4c68-b533-099ed1fb6ee0.wxs.aliquot_ensemble_masked.maf.gz	e19db06fb7e43f3a51110501a0867e73	31465	released
b3e527c9-f968-4bc5-874c-2c92b2c337a8	045837d2-3ab7-442b-a7fc-19f431520cbc.wxs.aliquot_ensemble_masked.maf.gz	f2ffb902cd39e61651146ae348d78f99	17988	released
af932af9-0a4a-4d45-b05c-55f2b24d17a7	2e6bc265-f536-407e-a433-daa401107d92.wxs.aliquot_ensemble_masked.maf.gz	5655bfece0cdb2ec41219df275b11411	16288	released
f84f8bdf-85e3-44d6-9e94-ef4ae245e6e4	0cf18cbf-f63c-4582-98e4-ce29be2818a9.wxs.aliquot_ensemble_masked.maf.gz	b83240b525ab92ebb35c4c96af5fffa5	53744	released
334898e4-2b9d-43ed-91ec-6000a768777e	e31ce6bf-fa42-47b5-8ee3-8112f3ae07fc.wxs.aliquot_ensemble_masked.maf.gz	735f52f579de396dfb5456970cf1b34a	13442	released
b503b056-88e9-4a2d-a9f4-4017611d8799	50ad52a9-4db9-4473-a8a0-3a7e1d8a2f16.wxs.aliquot_ensemble_masked.maf.gz	953d2cb2ecd8af8583132a1c6e35a5cc	12421	released
2007da06-61ad-4f47-a343-6da254c705ad	58c516d6-d5c3-4af3-8705-90fc4737f3fc.wxs.aliquot_ensemble_masked.maf.gz	032a63543bd5144d40885e91e3579965	19670	released
155787b6-f4ae-4503-bfcd-0826693a1fd9	f303bc85-e1fc-451e-9833-0392b9ca0529.wxs.aliquot_ensemble_masked.maf.gz	36bf87f8f74883f75b9d55d4027e60f6	11774	released
6c0ccace-ab21-43a6-a526-bf471de842ea	5f10bd6e-133c-4c48-9d60-853c9e9c3363.wxs.aliquot_ensemble_masked.maf.gz	0ed421e4970877b7136cdad02f3456e8	14118	released
c9cd5d72-10f8-415d-a7c0-d87afa3e7a33	715b9509-5519-4cfc-841e-9e3193206141.wxs.aliquot_ensemble_masked.maf.gz	7354f12081f320cc7d63cab175012c15	43930	released
626bc1a7-684b-4bb6-8238-60c6c9ac94f4	1edf23dc-f89a-40ed-8a3f-fc916ed30c9b.wxs.aliquot_ensemble_masked.maf.gz	5a1d667c223c0bd45647a365294b5acc	10298	released
192af486-d91b-4385-b0f3-4a7de504a04f	f1ba75ac-5ac9-47c1-b9a9-7c6e69cfb5f9.wxs.aliquot_ensemble_masked.maf.gz	f7ab88e43df5c2cc58f328e8132c0ca1	6074	released
a71a684a-a522-4d47-a733-17c512651ca1	5ea45abf-31f3-498f-b85f-bb3c0df6295c.wxs.aliquot_ensemble_masked.maf.gz	ef448a6446876122d953de8edb206ea9	12759	released
009ea716-367b-47bb-b755-c2a6cb714bca	e8a76a4e-ee9e-43be-ae99-04cfbfaa6d53.wxs.aliquot_ensemble_masked.maf.gz	af4721e23cafae3f86c6653b00099dcc	15371	released
190db2f5-707d-476c-9a61-aab0f7152631	22235bcb-ab50-4aff-aeba-c2baefbc63c6.wxs.aliquot_ensemble_masked.maf.gz	9b5076e2f1c539570740f1e0fecfc212	10459	released
9a7b274a-3369-4333-a445-578fa4354d7a	cafe3d86-7015-43df-8fb5-3408f6f02780.wxs.aliquot_ensemble_masked.maf.gz	acd6a246a960bd3c778723b68a5913ef	23195	released
85ede25d-b960-4d88-980a-be9f90b79633	72cb6882-7171-4472-a7d7-7977f31a6d40.wxs.aliquot_ensemble_masked.maf.gz	5dac1ef6f4c479e0161f0fff9fd62928	6322	released
436569b1-7939-451d-9998-9208faf4694a	a08c7a1e-e8e8-4cbf-b3e6-4bc88e943b05.wxs.aliquot_ensemble_masked.maf.gz	d8b3eeea40bf9079415939c69b91d1c9	26549	released
b12843ce-1349-4f91-a4aa-cd822600c0a1	5b529c0a-c428-4586-99cc-40c72e8e2d8f.wxs.aliquot_ensemble_masked.maf.gz	593c472376bc30942d2deb5340c9d61a	19439	released
c32dc7f8-99bc-4d91-9433-52ff66424b0e	0e917c7b-dbf3-4865-b136-a9bdae9152d7.wxs.aliquot_ensemble_masked.maf.gz	595347a145eb21a56b35f02008b52ea3	47870	released
92831b26-eb67-422b-bec1-0adf43d77900	04d53c1f-5489-4e23-bc32-6c1de5c4aeca.wxs.aliquot_ensemble_masked.maf.gz	32c53aca5de51f739bc5b06188973081	13064	released
d0e96cb7-700d-475e-8f06-d3b66fec6e0c	6ee90522-0275-44b9-8b18-f887a377dd84.wxs.aliquot_ensemble_masked.maf.gz	64d4924cab3c141654815a85fa4708a5	273053	released
a1c20109-377a-4afb-9e31-354e960777c8	86538872-b6c8-4ab3-b518-0ca9d556ab23.wxs.aliquot_ensemble_masked.maf.gz	72d0549268d1c7e41bd618bf3feba952	87189	released
ef69753c-3930-4533-be5f-2b3c786064cd	7879159b-bd9c-47a0-b89d-47f053e8d351.wxs.aliquot_ensemble_masked.maf.gz	10043cf3b6c40a4b9adcddc160e3f8e2	33694	released
a89b041d-e6cd-4298-93b9-13c62a5f2f01	fe1694df-4aca-4a23-bbf5-c0c1d24d4c2b.wxs.aliquot_ensemble_masked.maf.gz	cb6caab0b943a132664ce78e7345471a	13228	released
b8be97d7-c1bd-43d2-b046-5fadd89f7e2c	69ca2b97-43dd-465a-84f3-ab2265dbd562.wxs.aliquot_ensemble_masked.maf.gz	d9980a462f81ad1e202fb8f28d5bee98	40420	released
2d5ff25c-01be-470f-a204-0b75e5817101	bb2942d4-a639-4244-85ba-328d51b50bef.wxs.aliquot_ensemble_masked.maf.gz	0602e23f6c385fa6599500682b50be4e	23989	released
1a1ec6dd-7447-4477-8ef4-98b15ff4f920	b09dddaf-f343-4e50-b324-178d456cfe50.wxs.aliquot_ensemble_masked.maf.gz	5ac62b7720aac64dc778e9ad285d9047	7515	released
99f09b3f-183a-4f52-9081-59fc59ba36cb	907b22ab-f6ba-4e83-a928-521cade506c2.wxs.aliquot_ensemble_masked.maf.gz	dae46765aef9593a4b209d36ff6262c7	13469	released
402b8672-9f30-4de3-ac56-1a2f2607abd3	1a5661df-2a2a-43ad-80fc-1d469d0d9768.wxs.aliquot_ensemble_masked.maf.gz	0176afc3f1bf7200e883f86cd345b478	22328	released
436207c5-ca47-4c8e-9c84-c19ec78aae18	08350a94-24a8-42fe-9810-dbe2fa87a0be.wxs.aliquot_ensemble_masked.maf.gz	581ec70d180ae24f86d8192a73721d72	13729	released
ee471c8b-e565-4920-966d-dad60d0ad32a	a36818c7-d624-495d-b622-9a8f8a5a7ce1.wxs.aliquot_ensemble_masked.maf.gz	2aa4402cb39e62cb329331ba44c4a192	58226	released
cb73989a-2c42-4f61-acfa-ccb703197b01	b05979bf-5f36-4d97-9cea-668f723f53d1.wxs.aliquot_ensemble_masked.maf.gz	61638192c4acc2ee9231655b6b9ccfb2	12049	released
a0a27a3e-5ef9-4920-916a-8a13088c9d2f	20da7820-00dc-45d5-8f90-9175aa8467ad.wxs.aliquot_ensemble_masked.maf.gz	7201130555afeed8476bf2394f318e76	16428	released
dd3b741f-66d3-4fde-b1a0-133d1e7ca35b	d37e5b06-18f6-46ef-b0be-1e54e124598f.wxs.aliquot_ensemble_masked.maf.gz	dbf2bd5338fa72afe46cf94438fbd4f1	56644	released
2c377c28-4b87-4e26-9d0d-59460b36068c	aa89b021-ab84-4c79-9624-e4831aa87df7.wxs.aliquot_ensemble_masked.maf.gz	d483d70fe01181f54dfe2583213fe443	16353	released
ae05a513-1444-4b94-abe9-e7b51445b496	b94439c5-f147-4b4a-a5f1-2ded7cd2581f.wxs.aliquot_ensemble_masked.maf.gz	2a7e4db0d03c2f070f1c11844c54bdf1	84460	released
12e731de-569d-473e-b699-71f7402855c7	c80172f6-4568-4a5f-ae5c-70528b5d7ca6.wxs.aliquot_ensemble_masked.maf.gz	807cf7900b8d758fd297b81b20c3e7d8	31834	released
168699f3-e805-419d-afaa-c07cc8325a79	7064608a-0247-45ec-9e62-191721ecc52f.wxs.aliquot_ensemble_masked.maf.gz	c4085c5dd81f7747e710427215b08ce3	44934	released
b4e37441-cd75-4afb-8214-814c3020ab75	0eac72ef-ecdd-4c90-a760-0810e89e0722.wxs.aliquot_ensemble_masked.maf.gz	f8cd47294753191a9bd57088d4ac0671	5841	released
ceba3c10-8dab-489b-a84f-db4661fa6c34	8920e3cb-5a6f-42b9-bbe7-6d9298aaf395.wxs.aliquot_ensemble_masked.maf.gz	eb2c2ecfffa401b04f26eb6146839539	12450	released
46df7bb7-b4ad-4b18-8045-4b450509ffd1	b95128f0-a956-4ed9-b40c-1115a32f80a6.wxs.aliquot_ensemble_masked.maf.gz	42780cdbb3e3f04903a3a4e7496168c6	19763	released
16e8e17e-a45f-4215-b1f4-7056e105443d	6049cdf3-ca4d-47f6-8e4d-929f275b5aa4.wxs.aliquot_ensemble_masked.maf.gz	aac0d053785fbbdafc44f4de6de2934a	19007	released
d8dc36be-bbfa-46af-9d5f-e77ec4be4c5f	295a2b86-cede-458b-b5ab-3a1c1c695f1b.wxs.aliquot_ensemble_masked.maf.gz	5d01c9090dd529543c4707f577d3b151	37422	released
06f02f0e-c840-424d-8d91-aa378c89a8a4	d8e96608-1be5-49c1-87de-d8245111e25f.wxs.aliquot_ensemble_masked.maf.gz	9491648608b3390bcc68f13bdf4100a3	36626	released
e9af4ef4-6734-43f7-877e-e67b626ec785	5cafbd32-22e8-4627-8cc5-af88a7a4de2d.wxs.aliquot_ensemble_masked.maf.gz	613b0367f8df8dbab69359c8884735bb	21976	released
fcdcb229-f19b-4b94-b4f9-ab943327c47e	fb9f863b-0c56-465c-88f0-03ec66dadd72.wxs.aliquot_ensemble_masked.maf.gz	d4ad29dd347eeaab4df64552b7eeb01f	32310	released
faad600f-bfb1-416c-b7be-42c7cc337ecc	56c76b67-01b6-4d92-92e2-b4c8db7feb67.wxs.aliquot_ensemble_masked.maf.gz	8590274dbdcbb7677e8d1a581be9559a	4318	released
67b0256d-4ba7-43b4-a85f-e20102ed7dcc	28dcca38-944c-407f-8e03-06abfdc6ab35.wxs.aliquot_ensemble_masked.maf.gz	7a76287600d36b301d2fbf320e7d0ee8	129122	released
1aa8ac1e-90fc-4090-a4aa-c1f8209aba22	e2210b82-0dd9-4b1d-92ba-414fd60c0ca9.wxs.aliquot_ensemble_masked.maf.gz	00deb751349b7294cdec33252ed8f96b	18407	released
f8487580-3640-41e9-a4b5-230c96618917	08280a4a-ba21-4314-be98-221fb2c161da.wxs.aliquot_ensemble_masked.maf.gz	3d2c4e487d8af5ade2117ce3e6a692e5	8069	released
b38e60a0-2850-4d66-916e-156392977b29	1f5ddd2c-04c3-4805-85fa-de57a9e5a76d.wxs.aliquot_ensemble_masked.maf.gz	c2bb06d2b743fbb250603e74e75a29ce	18711	released
73d978ac-bb77-4ff0-b21b-edfec2301bf4	352d0461-1f62-4009-a73f-4aaa9b729d12.wxs.aliquot_ensemble_masked.maf.gz	4e80ee4a64275d5bbf9238afee5e28eb	9981	released
45764a49-4d41-4021-ba38-ceec6d8ed7ad	6dadf4c2-9b69-485a-93e5-8afb8ac66d0a.wxs.aliquot_ensemble_masked.maf.gz	f886753b04d22e08f80f70e47bd37921	9561	released
c2b7ab96-f6f6-469d-93b1-180ea94980b1	6554f195-2070-4af3-98f9-c4d8529e5635.wxs.aliquot_ensemble_masked.maf.gz	dc6c35f72e15002e5b515ab444141a2a	9100	released
05609e73-45da-4e9f-b805-6c24a666cd16	9f78d690-db76-49ad-b90b-a1a8d45542e1.wxs.aliquot_ensemble_masked.maf.gz	32f26f85347e6f5888673c7708dfb460	15973	released
d900d564-8177-4917-9d30-258931436d38	e0d63c88-2776-4608-bfd5-358a02a681a0.wxs.aliquot_ensemble_masked.maf.gz	c012e4d92bfd9361ae763685502a0e2f	47764	released
59f4a09c-1db0-455d-9085-a03d418391a8	613b7d68-ab12-4980-88df-e313f5ca9dc2.wxs.aliquot_ensemble_masked.maf.gz	3eb67e6b9b1884096a98c7b96ec6660f	9445	released
3b4a8a3e-ab2e-46b9-b12a-aca032f1b9f7	12c029cc-c82f-4ae1-b9df-a73d4172ab6e.wxs.aliquot_ensemble_masked.maf.gz	0156bdbb353941ff84d0f1b784e517ae	48111	released
eee2fc90-c8cf-4ce3-a9c8-daebcfdce32f	52c02253-5e48-4727-b3ca-334df74d9c3d.wxs.aliquot_ensemble_masked.maf.gz	cf790ad2764b23b6ec349c0e8057b1be	10370	released
65e3e980-e8be-4414-bf03-fb948be6bbc4	c1e6cf94-474d-4e30-928c-a63dde0eb6e3.wxs.aliquot_ensemble_masked.maf.gz	3695d4790265dc4a65c3fe25f4f7a9e8	12503	released
6e20cf4a-e9e1-4042-866d-5d9079707c0d	7301bd0e-f660-4df9-8ac3-7c2c2d3b8403.wxs.aliquot_ensemble_masked.maf.gz	b37862527cd36d65116dacf8a25059d9	17268	released
04259b6e-cd37-49ed-b080-49df301a53a7	3247ac91-e5f4-497e-94e0-bb2ae9bfca1b.wxs.aliquot_ensemble_masked.maf.gz	1fb632afbc39ebf597fe9e649ccb232c	37224	released
3a0a43ae-7614-43ef-a816-4008b24952ca	2bc7c615-bcbe-4507-a7d7-1e6faa91a4cf.wxs.aliquot_ensemble_masked.maf.gz	662d2279902c482ac127d796ab868d54	20959	released
36e48e3a-f834-4a16-b0a9-cb68b2b82d13	0fd2afd4-9b49-4aa5-9804-99356a092ef2.wxs.aliquot_ensemble_masked.maf.gz	caecb83b3d1d3061e244dfbe59aa7971	12709	released
15924a44-c88b-4287-bf08-3eb0d04f23d0	4533d48d-2182-499f-8ebb-43ba75f6d589.wxs.aliquot_ensemble_masked.maf.gz	1724074681bd750012bd38b2d6dc083a	12043	released
32413bcc-fc09-4496-b3c6-f14ee470270b	117824d2-676f-4f37-8221-26f1b2391930.wxs.aliquot_ensemble_masked.maf.gz	9445072f7ab2d9bbe52ab0afd4bbe8a4	17098	released
1ff9c7e2-12cb-43f3-9d92-d3cfffa39ccc	63399a9d-5f24-44aa-84c8-61675594c7a9.wxs.aliquot_ensemble_masked.maf.gz	b4bfaacba7393db4f6599d8f58cc608d	14981	released
25ab7e69-1b10-4b9f-adbc-028e6f324a29	6c249ad3-a15b-4b03-bc8a-bdffbb9cd061.wxs.aliquot_ensemble_masked.maf.gz	6016aea6abd75a72bf2737ead1132338	22926	released
f2f78f24-ee57-4946-b492-9fb8a88dd672	e10c2841-6d0d-4b5e-b607-0b00ecc3f7cf.wxs.aliquot_ensemble_masked.maf.gz	8babe02e8ea894a56bb61d5237747a28	19888	released
87aa6c06-1815-4698-960b-2a2a74ab8f22	c906bd5e-c5a5-4503-ba49-a9118a1f4e34.wxs.aliquot_ensemble_masked.maf.gz	816010a6efe21ca1e95df3f3f0f63845	17928	released
be4aa5a0-1c99-4b62-acf0-74640c9aef59	5f990260-7dea-4f73-b585-aa5f9d9deab9.wxs.aliquot_ensemble_masked.maf.gz	a8435828b4fa207dd7e291d04aa1ddf9	32559	released
36bb27db-14c7-403b-9a19-3df4f98b3b24	fdda3fed-ddc3-4ce1-a697-168d6bdf1e64.wxs.aliquot_ensemble_masked.maf.gz	6370370e02d0f6062afe5d9f7368c55a	16507	released
6c963743-a2a6-4f99-9bbc-396d65850950	5fcbaadb-1720-424a-8bca-97fb4ea5e51a.wxs.aliquot_ensemble_masked.maf.gz	8263489417394438c869d0da3f18b7e3	6356	released
16a02722-a283-46a9-b7a9-5b7e26362e5e	7dbbb961-20a6-49db-94e6-59715059bfc7.wxs.aliquot_ensemble_masked.maf.gz	87ee992e18b73905318ae5aae4b21c35	24258	released
6d8024de-4a2c-47af-92ba-8a85bb149bd8	ced8ea0a-4b70-4ff1-a0f1-ec9b0ab41c0a.wxs.aliquot_ensemble_masked.maf.gz	4c9633f7d5062667b3060c4122cde20a	11189	released
246f633b-cedf-4d37-9cbb-dd01e0f4e43d	6b3c3fcb-5e97-4549-9cea-f38971e80aab.wxs.aliquot_ensemble_masked.maf.gz	57247161099d67c84c9f69b2c690a704	68948	released
3f72ea22-83c0-4bcd-ae91-6342bf177706	c43dbd85-fb31-4416-80e5-7b3dd0ffdc08.wxs.aliquot_ensemble_masked.maf.gz	43e4acf6fadc45229d65274dc4b70e6a	25604	released
21cb96ae-d6ae-484f-b8ee-db01121e5f06	386c0fda-0e14-421d-a09f-c733968517aa.wxs.aliquot_ensemble_masked.maf.gz	74c7c1c85b88bda50d214f8b4bd3ce66	15683	released
75f41158-1efe-48b1-80f7-0ad8b6466da5	db4853d8-d85a-4d88-bba8-c61655ff98ff.wxs.aliquot_ensemble_masked.maf.gz	c70c17eaf909b7246b3c4ee584813944	13415	released
e10420ac-d0b9-4094-b4c0-3284e9665194	0d50d383-7444-4288-8e82-bf726ab5aae5.wxs.aliquot_ensemble_masked.maf.gz	f255db2215dc829595ab67deb0e64606	47445	released
1e171ca7-9c44-4dc9-8908-b35b40e3464e	ddc3ae9b-44d5-470f-aa2f-7e1768e0c20a.wxs.aliquot_ensemble_masked.maf.gz	332a47ce88b2b806f07298caaa1284d5	11130	released
97542d25-81a3-498c-8f92-7388e1b2b491	bb50beb4-6137-4892-acb6-c4d2770efe57.wxs.aliquot_ensemble_masked.maf.gz	1f048c3b5743bea08a99b66c05292eb5	6453	released
0b246664-2a48-47e1-a42b-0991ccd4c249	2821d265-2efb-46ed-a98a-11d1501e3023.wxs.aliquot_ensemble_masked.maf.gz	42c9b7796cff2c4b3a8dcd54963396c2	33807	released
61e8e65a-1bfb-4457-8581-bb139625bece	976304dc-a763-4b7a-8b62-2f0ed675c22f.wxs.aliquot_ensemble_masked.maf.gz	70d9199a16ecc639779955adc3f0db1a	20792	released
d91ac989-ec4e-447c-9089-4d59a3eabccd	9d210bb4-9729-45ff-b2c2-79bdba712da1.wxs.aliquot_ensemble_masked.maf.gz	bd5a797d576e52d057f9c96bd0f68e59	16897	released
de3044bb-3fd0-4507-b207-d78c27b0c30e	19002b3e-370c-42e5-80e3-b7634cda5ff7.wxs.aliquot_ensemble_masked.maf.gz	5b487b9438191d6d3b648aac5dd36128	33400	released
3b851f45-d443-44ba-8229-d08b2a0ca70f	50a359e9-9dfe-440a-bb8c-086ca7b9c611.wxs.aliquot_ensemble_masked.maf.gz	068f60aa2e714d23cb27a8c61c51a794	8895	released
b40b883c-3023-4554-a4ca-a6f6ed879695	177ed406-d61a-4895-b8b0-26798bbcd97c.wxs.aliquot_ensemble_masked.maf.gz	858b42cf1a34626c55d48fa9b12dfe41	19884	released
7b3a905a-1e64-43f3-9e50-e67fd25a4d3f	8f339635-eb40-4d05-b5cd-53c47b43de50.wxs.aliquot_ensemble_masked.maf.gz	d4c0d5559a12bfa95b09799d7e33ef0e	11818	released
292b10f6-9b01-440d-8793-8c33bfbc4d98	eac50376-d175-46c2-bfc9-b69c6e637b7c.wxs.aliquot_ensemble_masked.maf.gz	e72b25c32a4f70201cee78c65463b2ed	12769	released
f40c0625-045a-4df8-a17e-ebbdc634567b	7693b20e-dbe0-4778-bac9-28e13e18ca52.wxs.aliquot_ensemble_masked.maf.gz	8794fc26327fc615a74628dac34b5543	1142	released
a5056a39-67d7-420c-82fc-3a086b6ec75e	62c48aed-bc6f-40b7-b934-b11b8f42cfcf.wxs.aliquot_ensemble_masked.maf.gz	8250c2d3f15dc90d44dbc17ed20eb413	19607	released
edcfa0b8-2e3c-49da-b9a9-7ddf7b5de1e0	b8b10bcc-7c56-4b06-9f71-ad4ee9ce26dc.wxs.aliquot_ensemble_masked.maf.gz	cb8b0b83ff12d532470628750c315749	9940	released
a5e94d6b-5ee9-45ac-894b-5af3ab27e87f	911df7f3-c231-4174-b941-9cc054a81e77.wxs.aliquot_ensemble_masked.maf.gz	6dd7ccac37508cbd8c64c10a09502740	9101	released
e7a79a1e-81bb-45dc-b91d-ab6a4251c193	4c34c0ac-1733-437d-bee5-8926572c9330.wxs.aliquot_ensemble_masked.maf.gz	2e6e2c49761b4edaf30e2d7c1da33422	145556	released
a5fd5d12-ac26-450e-8948-a6da18c37bb2	bdf5064e-4a71-477e-a33e-364cf80a36e2.wxs.aliquot_ensemble_masked.maf.gz	99ab4bf6c6414724971f1a8e46c2d365	17203	released
f4df982e-ba6b-4ed5-bc64-282f499eabe6	f91ef349-2b32-4010-bf30-7ba8e8be0842.wxs.aliquot_ensemble_masked.maf.gz	2dd9f410fe2cab97ad1c4be6efee735f	3647	released
fe70ec36-c7f2-4937-85ca-15813f0badfe	5a981940-80b7-4c90-9d18-9823160e129a.wxs.aliquot_ensemble_masked.maf.gz	b71b6a6754479adc1d179419e1ce3fe3	14390	released
158db229-835a-49bb-89dc-c91de9e26f0e	9fb125a3-5564-4971-b0d3-704d0d120594.wxs.aliquot_ensemble_masked.maf.gz	f0ac289007be5831686eda9071fc8490	18555	released
37fea421-06e8-402a-83d3-9b21414908e0	9884f6a4-75af-43fb-9dcd-9a0abcecf6f2.wxs.aliquot_ensemble_masked.maf.gz	21c3e8024d5182ffc9a0fa3a2df76ea3	14219	released
a2423ba6-6a3e-48ee-bcbc-572d00b62eaa	5dbfa2bc-11fe-42ea-8631-8df2ace18639.wxs.aliquot_ensemble_masked.maf.gz	2c0a16e7ad2b4e4e8a83107643e9b3f4	21250	released
5e596680-0da3-4bb6-be03-d457db815008	60c26956-6114-485e-9f60-5ad3a89fa6e5.wxs.aliquot_ensemble_masked.maf.gz	b7c185f74421b81c33316ffcc96bea59	26927	released
8589d723-9790-4596-a3bb-83392e916f34	05e7f661-153f-4eec-bc20-a457b777e4ea.wxs.aliquot_ensemble_masked.maf.gz	ab1ab3f4f5aec21dbca5cddb212d2130	7396	released
656a33ac-3c59-44fd-a69a-8df17cce412a	1b074434-1531-4627-a668-62feab898a41.wxs.aliquot_ensemble_masked.maf.gz	296ce898cf953adff209989dbe627e54	57673	released
d603a07f-ac17-4bac-90e6-555e863bd1a8	eb3f7c29-8973-4183-a8b4-59e88fa5ae1a.wxs.aliquot_ensemble_masked.maf.gz	626d9dde5d209030ca514510a86a8528	15981	released
0fcb72a0-bc97-40dc-8ee1-cbf342ac1931	92d64982-76ce-46ec-923a-6ccae112dd21.wxs.aliquot_ensemble_masked.maf.gz	a3270c3a140030ce05701836af7219ab	7441	released
77953c8a-4724-427e-a550-05e69bf644f3	c1aaa91c-4323-4bc7-b3df-1ae0ec7ad53b.wxs.aliquot_ensemble_masked.maf.gz	17245b1818a6a91c4b42dd691686a673	9115	released
55cc9b7d-5230-4b7d-abd0-bfab4599705c	5de25d70-9a61-44d3-8939-e69ec824ac20.wxs.aliquot_ensemble_masked.maf.gz	18679f8eff860072da04112c7ffa9dd5	17841	released
a4d28c23-8a86-4ac0-b9aa-f1269a5da31b	31d8be78-08ad-430b-babc-e479f541c674.wxs.aliquot_ensemble_masked.maf.gz	00bd17334acd0f5eb470a502fee7df5b	20419	released
263ffdbe-07db-433f-be46-8dc5b42b5769	9b6d710d-9b98-44b4-9d70-8e9e9def29c1.wxs.aliquot_ensemble_masked.maf.gz	a01f5b7ddac1aa64fca0487486eb797c	15038	released
d0babf0b-175a-40b9-b1ca-014c1c227870	b79825ab-1f35-4773-987c-7ed95d8509f2.wxs.aliquot_ensemble_masked.maf.gz	ac3d695449881e746fc3806ac3c087a9	6088	released
e197f0b9-b70b-4e8e-b5d7-b0626cf9fade	da994472-8457-4cfa-be9f-306bedebb263.wxs.aliquot_ensemble_masked.maf.gz	f0f2ec09be1dc01d5580a22bcc643a95	25757	released
fedbd135-d8a1-4857-83f1-1b5e252c0d81	65e44737-6499-4f22-b3c3-e3634c3f6e2b.wxs.aliquot_ensemble_masked.maf.gz	53e3f585ab6846fce580967b84ee5406	83221	released
f8bea3d2-43a2-4d64-b710-5c99f9a66eb4	f88685b7-0044-4d8e-ac7c-f9a232fb6d5d.wxs.aliquot_ensemble_masked.maf.gz	4e6ad086bddb30006644c2c74c25f14f	24205	released
afcbfcb9-3d57-4462-80f7-ba0405db0541	46989933-ea5b-41f5-8841-bd8df6f1adc9.wxs.aliquot_ensemble_masked.maf.gz	24feeff3db391a78d0684c06090a93c8	19198	released
10eee493-18ab-46b8-9339-54e1654ab607	269b4c7d-4921-4865-85b7-d77e98a1e09b.wxs.aliquot_ensemble_masked.maf.gz	955451756dd9268dc232a0ed5c5a8a4a	7130	released
11ee3039-2470-431e-a518-a0d1362ad7aa	8f3e49d4-0c46-4ea0-b6d1-846c6108d53e.wxs.aliquot_ensemble_masked.maf.gz	7151225e72057d098e624efcd8c41453	10703	released
a1570f87-5f1c-4d81-bbae-ac039ddba472	765357cd-82f5-45b2-be5d-9519251a6c20.wxs.aliquot_ensemble_masked.maf.gz	cf3ac23f8389af19ab0942a48698aa3e	13471	released
