id	filename	md5	size	state
02e08315-4d34-421c-acc0-129b1e1de38b	4a88d54f-c88c-4ffd-84c9-069b53f2cb28.rna_seq.augmented_star_gene_counts.tsv	1fdcecd478e911b9a62234c1de04a7e8	4252919	released
ad8be67e-a885-4d33-8776-fa0a5f9863d1	570b216f-f99d-4be8-b179-48c8d30c6c06.rna_seq.augmented_star_gene_counts.tsv	450b7704515633253e0c950d20aa341d	4255120	released
7814e438-105f-4d5b-94fe-8c66e95585ea	cfbfbac5-7f44-4537-9a1c-088075a936e6.rna_seq.augmented_star_gene_counts.tsv	af41be3a78fe9984bb3eebfe07bc9064	4255970	released
ad18b7e0-57ec-41c5-99a1-0c9d8740e0f1	fd2f42a3-d79c-466b-98c2-5f4d0a4a64e9.rna_seq.augmented_star_gene_counts.tsv	cec87e119bf2c7eaf776166149e4b5ba	4253283	released
3071e512-94ea-4820-9573-668235188e34	da549530-7ba5-4302-acd2-40a766860216.rna_seq.augmented_star_gene_counts.tsv	5c8c4a05d55677456bf1615a8cf5e0b2	4249785	released
09385f52-e4ad-4ae0-9f09-91e8dd5fc953	6542e1dd-afee-40e9-a16e-aa9a448963b3.rna_seq.augmented_star_gene_counts.tsv	810acb29d31bca9946bcb1897283224a	4241539	released
e4f1f27b-24a1-4d01-af87-b2692d092d2a	b05af4cd-19e2-4752-ad71-c36b886f4507.rna_seq.augmented_star_gene_counts.tsv	3532d0be6bf2ec83e2e320db037b35ec	4235590	released
51a3cb9a-e745-49ac-af0e-3a750f9e7521	df6af593-6a85-4f5f-8dbe-c32df5a85ef6.rna_seq.augmented_star_gene_counts.tsv	e3b1abcee920570435311e0b4475691f	4237560	released
da84f488-af86-4472-bf87-063a9137e1db	8aed99b7-de49-4e7e-8fb3-17d897c03e00.rna_seq.augmented_star_gene_counts.tsv	179ff61f318da41996d78cfc8688d024	4247511	released
28ecd88f-6249-425c-99e1-9055989feff8	768e0380-9183-4600-849b-0d315ba502fc.rna_seq.augmented_star_gene_counts.tsv	c7a3d195732fbefdacfa4ade967acf58	4244622	released
0e3cf07b-2cea-4ce7-a8f0-c8dc7d3db7a7	c469b31e-857a-4ac6-9a45-978c99391d9d.rna_seq.augmented_star_gene_counts.tsv	d9c639b97a0e519c8bcea0440697ccf9	4239206	released
34d68427-f4e7-4c9e-97ee-c853519961fb	f3eb5b26-5414-454f-a01f-a282b0369596.rna_seq.augmented_star_gene_counts.tsv	b8e908680f1918043571a76ba7a1082f	4241810	released
a4fc84b0-29ff-4994-b493-1102a044838d	4d54d278-9d82-4681-9b6a-247e79a9a83e.rna_seq.augmented_star_gene_counts.tsv	9f16d478d18e701ad97fe9a61ba1052c	4221988	released
23304266-b28c-4ff2-8dcf-bb18f56417b4	2485ee80-8de4-4f98-b4f9-7c012bb29f6c.rna_seq.augmented_star_gene_counts.tsv	9ac8cf2079534a2a856ed4c09e40ace2	4249175	released
189f1a1b-96d6-4cb9-9000-001e08dca1ba	1044dff3-e077-4086-8d78-e3c125ec0c84.rna_seq.augmented_star_gene_counts.tsv	6dcf4c78be4da29f879fd906da9f1fbc	4224948	released
86b68671-beef-4a15-aabb-89d79396fd9d	493a8b0a-11ea-4f37-8149-3825aaa04fe4.rna_seq.augmented_star_gene_counts.tsv	45c718d416fc228afa997270a9a042ce	4239058	released
